state,abbreviation,area (sq. mi),date,dataQualityGrade,death,hospitalized,positive,negative,recovered,totalTestResults
Nebraska,NE,77358,6/21/20,D,244.0,1212.0,17707.0,136534.0,11565.0,187172.0
Nebraska,NE,77358,6/20/20,D,244.0,1200.0,17591.0,134263.0,11312.0,184230.0
Nebraska,NE,77358,6/19/20,D,240.0,1166.0,17415.0,130431.0,11066.0,180796.0
Nebraska,NE,77358,6/18/20,D,234.0,1141.0,17226.0,127587.0,10761.0,177205.0
Nebraska,NE,77358,6/17/20,D,231.0,1116.0,17031.0,125356.0,10529.0,173553.0
Nebraska,NE,77358,6/16/20,D,220.0,1088.0,16851.0,122662.0,10351.0,170229.0
Nebraska,NE,77358,6/15/20,D,216.0,1075.0,16725.0,121030.0,10121.0,166881.0
Nebraska,NE,77358,6/14/20,D,216.0,1070.0,16633.0,119482.0,9879.0,164146.0
Nebraska,NE,77358,6/13/20,D,216.0,1067.0,16513.0,117864.0,9610.0,161666.0
Nebraska,NE,77358,6/12/20,D,212.0,1029.0,16315.0,114458.0,9229.0,157824.0
Nebraska,NE,77358,6/11/20,D,195.0,1000.0,16025.0,111637.0,8946.0,153687.0
Nebraska,NE,77358,6/10/20,D,191.0,989.0,15883.0,109279.0,8820.0,150265.0
Nebraska,NE,77358,6/9/20,D,188.0,967.0,15752.0,106940.0,8637.0,146827.0
Nebraska,NE,77358,6/8/20,D,188.0,935.0,15634.0,105773.0,8455.0,144308.0
Nebraska,NE,77358,6/7/20,D,188.0,928.0,15543.0,104226.0,8255.0,142120.0
Nebraska,NE,77358,6/6/20,D,186.0,919.0,15379.0,102168.0,7957.0,139332.0
Nebraska,NE,77358,6/5/20,D,186.0,905.0,15117.0,99705.0,7598.0,136640.0
Nebraska,NE,77358,6/4/20,D,187.0,902.0,14866.0,97389.0,7005.0,133514.0
Nebraska,NE,77358,6/3/20,C,181.0,851.0,14611.0,95355.0,6743.0,129608.0
Nebraska,NE,77358,6/2/20,D,178.0,,14345.0,92073.0,,126594.0
Nebraska,NE,77358,6/1/20,D,170.0,,14101.0,89564.0,,122396.0
Nebraska,NE,77358,5/31/20,D,170.0,,13905.0,87237.0,,120146.0
Nebraska,NE,77358,5/30/20,D,170.0,,13654.0,85354.0,,116649.0
Nebraska,NE,77358,5/29/20,D,164.0,,13261.0,81542.0,,111224.0
Nebraska,NE,77358,5/28/20,D,163.0,,12976.0,80004.0,,109141.0
Nebraska,NE,77358,5/27/20,D,153.0,,12619.0,77802.0,,105776.0
Nebraska,NE,77358,5/26/20,D,150.0,,12355.0,75687.0,,103800.0
Nebraska,NE,77358,5/25/20,D,150.0,,12134.0,73598.0,,101086.0
Nebraska,NE,77358,5/24/20,D,147.0,,11989.0,71216.0,,97216.0
Nebraska,NE,77358,5/23/20,D,147.0,,11662.0,68320.0,,95557.0
Nebraska,NE,77358,5/22/20,D,143.0,,11425.0,66994.0,,90943.0
Nebraska,NE,77358,5/21/20,D,138.0,,11122.0,64518.0,,88023.0
Nebraska,NE,77358,5/20/20,D,132.0,,10846.0,61289.0,,84055.0
Nebraska,NE,77358,5/19/20,C,125.0,,10625.0,59359.0,,80744.0
Nebraska,NE,77358,5/18/20,C,123.0,,10348.0,57153.0,,76698.0
Nebraska,NE,77358,5/17/20,C,123.0,,10220.0,55420.0,,75273.0
Nebraska,NE,77358,5/16/20,C,119.0,,9772.0,50206.0,,69863.0
Nebraska,NE,77358,5/15/20,C,113.0,,9416.0,47799.0,,65690.0
Nebraska,NE,77358,5/14/20,C,107.0,,9075.0,44266.0,,60769.0
Nebraska,NE,77358,5/13/20,B,103.0,,8692.0,41033.0,,57988.0
Nebraska,NE,77358,5/12/20,B,100.0,,8572.0,39371.0,,54441.0
Nebraska,NE,77358,5/11/20,D,98.0,,8315.0,37924.0,,52594.0
Nebraska,NE,77358,5/10/20,D,96.0,,8234.0,37335.0,,51912.0
Nebraska,NE,77358,5/9/20,D,92.0,,7831.0,35145.0,,49756.0
Nebraska,NE,77358,5/8/20,D,90.0,,7190.0,33222.0,,45277.0
Nebraska,NE,77358,5/7/20,D,86.0,,6771.0,30987.0,,42223.0
Nebraska,NE,77358,5/6/20,D,82.0,,6438.0,29690.0,,40236.0
Nebraska,NE,77358,5/5/20,D,78.0,,6083.0,28526.0,,38499.0
Nebraska,NE,77358,5/4/20,D,78.0,,5910.0,27844.0,,36346.0
Nebraska,NE,77358,5/3/20,D,76.0,,5326.0,25936.0,,34695.0
Nebraska,NE,77358,5/2/20,D,73.0,,4838.0,24510.0,,32923.0
Nebraska,NE,77358,5/1/20,D,70.0,,4281.0,23104.0,,30799.0
Nebraska,NE,77358,4/30/20,D,68.0,,3784.0,21537.0,,28127.0
Nebraska,NE,77358,4/29/20,D,55.0,,3374.0,20257.0,,26169.0
Nebraska,NE,77358,4/28/20,D,55.0,,3358.0,20247.0,,26151.0
Nebraska,NE,77358,4/27/20,D,56.0,,3028.0,19335.0,,24902.0
Nebraska,NE,77358,4/26/20,D,53.0,,2732.0,18496.0,,23621.0
Nebraska,NE,77358,4/25/20,D,50.0,,2421.0,17552.0,,22148.0
Nebraska,NE,77358,4/24/20,A,47.0,,2124.0,16488.0,,20516.0
Nebraska,NE,77358,4/23/20,A,45.0,,1813.0,15547.0,,18959.0
Nebraska,NE,77358,4/22/20,A,38.0,,1722.0,14957.0,,18446.0
Nebraska,NE,77358,4/21/20,A,33.0,,1648.0,14724.0,,17999.0
Nebraska,NE,77358,4/20/20,A,28.0,,1474.0,14206.0,,17191.0
Nebraska,NE,77358,4/19/20,A,28.0,,1287.0,13288.0,,16066.0
Nebraska,NE,77358,4/18/20,A,24.0,,1138.0,12539.0,,15002.0
Nebraska,NE,77358,4/17/20,A,24.0,,1066.0,12038.0,,14477.0
Nebraska,NE,77358,4/16/20,A,21.0,,952.0,11342.0,,13687.0
Nebraska,NE,77358,4/15/20,A,20.0,,901.0,10828.0,,12956.0
Nebraska,NE,77358,4/14/20,A,18.0,,871.0,10486.0,,12168.0
Nebraska,NE,77358,4/13/20,A,17.0,,814.0,10158.0,,11713.0
Nebraska,NE,77358,4/12/20,A,17.0,,791.0,9900.0,,10979.0
Nebraska,NE,77358,4/11/20,A,17.0,,700.0,9285.0,,10170.0
Nebraska,NE,77358,4/10/20,A,15.0,,635.0,8719.0,,9495.0
Nebraska,NE,77358,4/9/20,A,14.0,,567.0,8116.0,,8683.0
Nebraska,NE,77358,4/8/20,A,12.0,,519.0,7442.0,,8016.0
Nebraska,NE,77358,4/7/20,A,10.0,,447.0,6811.0,,7455.0
Nebraska,NE,77358,4/6/20,A,8.0,,409.0,6378.0,,6372.0
Nebraska,NE,77358,4/5/20,A,8.0,,363.0,5558.0,,5949.0
Nebraska,NE,77358,4/4/20,A,6.0,,321.0,5058.0,,5290.0
Nebraska,NE,77358,4/3/20,A,6.0,,279.0,4487.0,,4899.0
Nebraska,NE,77358,4/2/20,A,5.0,,246.0,3978.0,,4137.0
Nebraska,NE,77358,4/1/20,A,4.0,,210.0,3475.0,,3419.0
Nebraska,NE,77358,3/31/20,A,3.0,,172.0,2931.0,,3002.0
Nebraska,NE,77358,3/30/20,A,2.0,,145.0,2584.0,,2611.0
Nebraska,NE,77358,3/29/20,A,2.0,,108.0,1968.0,,2258.0
Nebraska,NE,77358,3/28/20,A,2.0,,96.0,1904.0,,1920.0
Nebraska,NE,77358,3/27/20,A,0.0,,85.0,1761.0,,1731.0
Nebraska,NE,77358,3/26/20,A,0.0,,73.0,1584.0,,1532.0
Nebraska,NE,77358,3/25/20,A,0.0,,61.0,1304.0,,1409.0
Nebraska,NE,77358,3/24/20,A,0.0,,52.0,975.0,,1213.0
Nebraska,NE,77358,3/23/20,A,0.0,,50.0,356.0,,1035.0
Nebraska,NE,77358,3/22/20,,0.0,,48.0,356.0,,933.0
Nebraska,NE,77358,3/21/20,,0.0,,38.0,356.0,,769.0
Nebraska,NE,77358,3/20/20,,0.0,,32.0,240.0,,684.0
Nebraska,NE,77358,3/19/20,,0.0,,27.0,240.0,,567.0
Nebraska,NE,77358,3/18/20,,,,24.0,206.0,,473.0
Nebraska,NE,77358,3/17/20,,,,21.0,206.0,,376.0
Nebraska,NE,77358,3/16/20,,,,18.0,170.0,,300.0
Nebraska,NE,77358,3/15/20,,,,17.0,80.0,,246.0
Nebraska,NE,77358,3/14/20,,,,14.0,80.0,,217.0
Nebraska,NE,77358,3/13/20,,,,13.0,80.0,,204.0
Nebraska,NE,77358,3/12/20,,,,10.0,80.0,,171.0
Nebraska,NE,77358,3/11/20,,,,5.0,47.0,,150.0
Nebraska,NE,77358,3/10/20,,,,3.0,47.0,,116.0
Nebraska,NE,77358,3/9/20,,,,3.0,36.0,,101.0
Nebraska,NE,77358,3/8/20,,,,1.0,17.0,,92.0
Nebraska,NE,77358,3/7/20,,,,1.0,17.0,,79.0
Nebraska,NE,77358,3/6/20,,,,0.0,17.0,,72.0
Nebraska,NE,77358,3/5/20,,,,0.0,17.0,,66.0
Nebraska,NE,77358,3/4/20,,,,,,,48.0
Nebraska,NE,77358,3/3/20,,,,,,,48.0
Nebraska,NE,77358,3/2/20,,,,,,,36.0
Nebraska,NE,77358,3/1/20,,,,,,,36.0
Nebraska,NE,77358,2/29/20,,,,,,,25.0
Nebraska,NE,77358,2/28/20,,,,,,,10.0
Nebraska,NE,77358,2/27/20,,,,,,,10.0
Nebraska,NE,77358,2/26/20,,,,,,,10.0
Nebraska,NE,77358,2/25/20,,,,,,,10.0
Nebraska,NE,77358,2/24/20,,,,,,,10.0
Nebraska,NE,77358,2/23/20,,,,,,,10.0
Nebraska,NE,77358,2/22/20,,,,,,,10.0
Nebraska,NE,77358,2/21/20,,,,,,,10.0
Nebraska,NE,77358,2/20/20,,,,,,,9.0
Nebraska,NE,77358,2/19/20,,,,,,,9.0
Nebraska,NE,77358,2/18/20,,,,,,,3.0
Nebraska,NE,77358,2/17/20,,,,,,,3.0
Nebraska,NE,77358,2/16/20,,,,,,,3.0
Nebraska,NE,77358,2/15/20,,,,,,,1.0
Nevada,NV,110567,12/18/20,A,2708.0,,199257.0,897585.0,,1916048.0
Nevada,NV,110567,12/17/20,A,2673.0,,196379.0,893998.0,,1900403.0
Nevada,NV,110567,12/16/20,A,2653.0,,194098.0,890472.0,,1885929.0
Nevada,NV,110567,12/15/20,A,2596.0,,191732.0,886873.0,,1866845.0
Nevada,NV,110567,12/14/20,A,2548.0,,189412.0,881008.0,,1845307.0
Nevada,NV,110567,12/13/20,A,2539.0,,186833.0,876680.0,,1829214.0
Nevada,NV,110567,12/12/20,A,2520.0,,183951.0,872669.0,,1813755.0
Nevada,NV,110567,12/11/20,A,2479.0,,181310.0,867542.0,,1795433.0
Nevada,NV,110567,12/10/20,A,2434.0,,178527.0,867319.0,,1787862.0
Nevada,NV,110567,12/9/20,A,2384.0,,176334.0,863608.0,,1773401.0
Nevada,NV,110567,12/8/20,A,2359.0,,173281.0,859849.0,,1759106.0
Nevada,NV,110567,12/7/20,A,2319.0,,170587.0,857644.0,,1747116.0
Nevada,NV,110567,12/6/20,A,2315.0,,168139.0,853647.0,,1733263.0
Nevada,NV,110567,12/5/20,A,2301.0,,165628.0,849268.0,,1718547.0
Nevada,NV,110567,12/4/20,A,2272.0,,162434.0,842221.0,,1696894.0
Nevada,NV,110567,12/3/20,A,2249.0,,159532.0,839656.0,,1682758.0
Nevada,NV,110567,12/2/20,A,2201.0,,156996.0,834431.0,,1664999.0
Nevada,NV,110567,12/1/20,A,2166.0,,154867.0,831889.0,,1653858.0
Nevada,NV,110567,11/30/20,A,2144.0,,152169.0,827680.0,,1638099.0
Nevada,NV,110567,11/29/20,A,2136.0,,150527.0,824769.0,,1627306.0
Nevada,NV,110567,11/28/20,A,2119.0,,149229.0,823887.0,,1622816.0
Nevada,NV,110567,11/27/20,A,2095.0,,146317.0,819428.0,,1607005.0
Nevada,NV,110567,11/26/20,A,2093.0,,144781.0,814412.0,,1592915.0
Nevada,NV,110567,11/25/20,A,2071.0,,142239.0,808477.0,,1574257.0
Nevada,NV,110567,11/24/20,A,2047.0,,139080.0,804646.0,,1558626.0
Nevada,NV,110567,11/23/20,A,2023.0,,136227.0,797361.0,,1536076.0
Nevada,NV,110567,11/22/20,A,2017.0,,133888.0,791926.0,,1520545.0
Nevada,NV,110567,11/21/20,A,2011.0,,131733.0,787646.0,,1507064.0
Nevada,NV,110567,11/20/20,A,1982.0,,129714.0,776680.0,,1478163.0
Nevada,NV,110567,11/19/20,A,1953.0,,127875.0,775298.0,,1471764.0
Nevada,NV,110567,11/18/20,A+,1947.0,,125459.0,770312.0,,1454741.0
Nevada,NV,110567,11/17/20,A+,1944.0,,123794.0,768698.0,,1447823.0
Nevada,NV,110567,11/16/20,A+,1917.0,,122097.0,765062.0,,1435791.0
Nevada,NV,110567,11/15/20,A+,1909.0,,120183.0,762340.0,,1426082.0
Nevada,NV,110567,11/14/20,A+,1908.0,,119006.0,758832.0,,1413453.0
Nevada,NV,110567,11/13/20,A+,1893.0,,116737.0,754268.0,,1388286.0
Nevada,NV,110567,11/12/20,A+,1880.0,,114880.0,750483.0,,1375669.0
Nevada,NV,110567,11/11/20,A+,1877.0,,113411.0,745908.0,,1362884.0
Nevada,NV,110567,11/10/20,A+,1859.0,,112304.0,742230.0,,1352746.0
Nevada,NV,110567,11/9/20,A+,1852.0,,110982.0,739959.0,,1344308.0
Nevada,NV,110567,11/8/20,A+,1851.0,,110022.0,736226.0,,1335632.0
Nevada,NV,110567,11/7/20,A+,1850.0,,108746.0,733258.0,,1326378.0
Nevada,NV,110567,11/6/20,A+,1845.0,,106922.0,728492.0,,1312492.0
Nevada,NV,110567,11/5/20,A+,1824.0,,105360.0,724213.0,,1299121.0
Nevada,NV,110567,11/4/20,A+,1814.0,,104093.0,719450.0,,1286206.0
Nevada,NV,110567,11/3/20,A+,1807.0,,103025.0,716871.0,,1277944.0
Nevada,NV,110567,11/2/20,A+,1784.0,,102114.0,714319.0,,1270643.0
Nevada,NV,110567,11/1/20,A+,1781.0,,101479.0,711711.0,,1263183.0
Nevada,NV,110567,10/31/20,A+,1777.0,,100763.0,707724.0,,1253083.0
Nevada,NV,110567,10/30/20,A+,1777.0,,99786.0,703799.0,,1242709.0
Nevada,NV,110567,10/29/20,A+,1769.0,,98554.0,700064.0,,1231112.0
Nevada,NV,110567,10/28/20,A+,1766.0,,97479.0,700771.0,,1227689.0
Nevada,NV,110567,10/27/20,A+,1756.0,,96908.0,698013.0,,1220443.0
Nevada,NV,110567,10/26/20,A+,1749.0,,96178.0,695143.0,,1212437.0
Nevada,NV,110567,10/25/20,A+,1748.0,,95703.0,692166.0,,1204746.0
Nevada,NV,110567,10/24/20,A+,1743.0,,94812.0,688895.0,,1196111.0
Nevada,NV,110567,10/23/20,A+,1738.0,,93666.0,686981.0,,1185069.0
Nevada,NV,110567,10/22/20,A+,1736.0,,92853.0,681242.0,,1175414.0
Nevada,NV,110567,10/21/20,A+,1732.0,,92064.0,677549.0,,1165414.0
Nevada,NV,110567,10/20/20,A+,1727.0,,91499.0,674813.0,,1156029.0
Nevada,NV,110567,10/19/20,A+,1712.0,,90843.0,672359.0,,1156001.0
Nevada,NV,110567,10/18/20,A+,1710.0,,90261.0,669247.0,,1154653.0
Nevada,NV,110567,10/17/20,A+,1707.0,,89652.0,665582.0,,1150423.0
Nevada,NV,110567,10/16/20,A+,1707.0,,88685.0,658986.0,,1142263.0
Nevada,NV,110567,10/15/20,A+,1698.0,,87969.0,657375.0,,1133788.0
Nevada,NV,110567,10/14/20,A+,1691.0,,87314.0,660104.0,,1124508.0
Nevada,NV,110567,10/13/20,A+,1674.0,,86835.0,656842.0,,1114916.0
Nevada,NV,110567,10/12/20,A+,1664.0,,86348.0,654820.0,,1107492.0
Nevada,NV,110567,10/11/20,A+,1661.0,,85779.0,652525.0,,1105227.0
Nevada,NV,110567,10/10/20,A+,1659.0,,85399.0,649544.0,,1100315.0
Nevada,NV,110567,10/9/20,A+,1657.0,,84593.0,645641.0,,1092036.0
Nevada,NV,110567,10/8/20,A+,1649.0,,83827.0,640371.0,,1082722.0
Nevada,NV,110567,10/7/20,A+,1636.0,,83347.0,637162.0,,1074720.0
Nevada,NV,110567,10/6/20,A+,1629.0,,82916.0,635816.0,,1063694.0
Nevada,NV,110567,10/5/20,A+,1623.0,,82437.0,634127.0,,1056059.0
Nevada,NV,110567,10/4/20,A+,1623.0,,82100.0,631289.0,,1053674.0
Nevada,NV,110567,10/3/20,A+,1620.0,,81708.0,628502.0,,1048907.0
Nevada,NV,110567,10/2/20,A+,1609.0,,81182.0,625453.0,,1041566.0
Nevada,NV,110567,10/1/20,A+,1603.0,,80410.0,621147.0,,1032653.0
Nevada,NV,110567,9/30/20,A+,1600.0,,79980.0,618116.0,,1026287.0
Nevada,NV,110567,9/29/20,A+,1593.0,,79595.0,616125.0,,1017298.0
Nevada,NV,110567,9/28/20,A+,1585.0,,79191.0,613482.0,,1010266.0
Nevada,NV,110567,9/27/20,A+,1585.0,,78728.0,610228.0,,1007988.0
Nevada,NV,110567,9/26/20,A+,1582.0,,78355.0,607323.0,,1004513.0
Nevada,NV,110567,9/25/20,A+,1573.0,,77753.0,603583.0,,997075.0
Nevada,NV,110567,9/24/20,A+,1564.0,,77197.0,598291.0,,990172.0
Nevada,NV,110567,9/23/20,A+,1556.0,,76807.0,595117.0,,981810.0
Nevada,NV,110567,9/22/20,A+,1546.0,,76298.0,592776.0,,971181.0
Nevada,NV,110567,9/21/20,A+,1531.0,,76036.0,590756.0,,963475.0
Nevada,NV,110567,9/20/20,A+,1531.0,,75804.0,589380.0,,961371.0
Nevada,NV,110567,9/19/20,A+,1528.0,,75419.0,585267.0,,958201.0
Nevada,NV,110567,9/18/20,A+,1524.0,,75096.0,581505.0,,950955.0
Nevada,NV,110567,9/17/20,A+,1506.0,,74595.0,577988.0,,943167.0
Nevada,NV,110567,9/16/20,A+,1494.0,,74248.0,575285.0,,935072.0
Nevada,NV,110567,9/15/20,A+,1482.0,,74040.0,572496.0,,926326.0
Nevada,NV,110567,9/14/20,A+,1456.0,,73814.0,571057.0,,917748.0
Nevada,NV,110567,9/13/20,A+,1452.0,,73537.0,568538.0,,916029.0
Nevada,NV,110567,9/12/20,A+,1449.0,,73220.0,564682.0,,912914.0
Nevada,NV,110567,9/11/20,A+,1439.0,,72806.0,560476.0,,905905.0
Nevada,NV,110567,9/10/20,A+,1429.0,,72546.0,554773.0,,898862.0
Nevada,NV,110567,9/9/20,A+,1412.0,,72258.0,552616.0,,891310.0
Nevada,NV,110567,9/8/20,A+,1393.0,,72104.0,551948.0,,880393.0
Nevada,NV,110567,9/7/20,A+,1393.0,,71967.0,550675.0,,877813.0
Nevada,NV,110567,9/6/20,A+,1389.0,,71610.0,547872.0,,876355.0
Nevada,NV,110567,9/5/20,A+,1388.0,,71102.0,541902.0,,871821.0
Nevada,NV,110567,9/4/20,A+,1375.0,,70712.0,538103.0,,864696.0
Nevada,NV,110567,9/3/20,A+,1363.0,,70223.0,535045.0,,856086.0
Nevada,NV,110567,9/2/20,A+,1336.0,,69872.0,532436.0,,847175.0
Nevada,NV,110567,9/1/20,A+,1313.0,,69633.0,530716.0,,838627.0
Nevada,NV,110567,8/31/20,A+,1305.0,,69228.0,528693.0,,830862.0
Nevada,NV,110567,8/30/20,A+,1302.0,,68908.0,526777.0,,829352.0
Nevada,NV,110567,8/29/20,A+,1302.0,,68461.0,524060.0,,825850.0
Nevada,NV,110567,8/28/20,A+,1287.0,,67852.0,520699.0,,820159.0
Nevada,NV,110567,8/27/20,A+,1271.0,,67220.0,517012.0,,813890.0
Nevada,NV,110567,8/26/20,A+,1250.0,,66666.0,514489.0,,807391.0
Nevada,NV,110567,8/25/20,A+,1230.0,,66413.0,512869.0,,799765.0
Nevada,NV,110567,8/24/20,A+,1200.0,,66010.0,510667.0,,794147.0
Nevada,NV,110567,8/23/20,A+,1197.0,,65601.0,508628.0,,792578.0
Nevada,NV,110567,8/22/20,A+,1197.0,,65069.0,505057.0,,788799.0
Nevada,NV,110567,8/21/20,A+,1185.0,,64433.0,501878.0,,782167.0
Nevada,NV,110567,8/20/20,A+,1172.0,,63584.0,497379.0,,775720.0
Nevada,NV,110567,8/19/20,A+,1134.0,,63028.0,493498.0,,767996.0
Nevada,NV,110567,8/18/20,A+,1102.0,,62639.0,491289.0,,758251.0
Nevada,NV,110567,8/17/20,A+,1077.0,,61967.0,489456.0,,749971.0
Nevada,NV,110567,8/16/20,A+,1072.0,,61305.0,486158.0,,747378.0
Nevada,NV,110567,8/15/20,A+,1069.0,,60608.0,482242.0,,742932.0
Nevada,NV,110567,8/14/20,A+,1045.0,,59749.0,478455.0,,734982.0
Nevada,NV,110567,8/13/20,A+,1030.0,,58650.0,474494.0,,726658.0
Nevada,NV,110567,8/12/20,A+,996.0,,58048.0,469487.0,,717575.0
Nevada,NV,110567,8/11/20,A+,981.0,,57520.0,467229.0,,708805.0
Nevada,NV,110567,8/10/20,A+,963.0,,56972.0,465220.0,,701885.0
Nevada,NV,110567,8/9/20,A+,957.0,,56230.0,461374.0,,699900.0
Nevada,NV,110567,8/8/20,A+,949.0,,55419.0,457600.0,,695752.0
Nevada,NV,110567,8/7/20,A+,920.0,,54533.0,452465.0,,687621.0
Nevada,NV,110567,8/6/20,A+,900.0,,53557.0,446638.0,,680168.0
Nevada,NV,110567,8/5/20,A+,890.0,,52828.0,438289.0,,671522.0
Nevada,NV,110567,8/4/20,A+,862.0,,52179.0,436908.0,,662997.0
Nevada,NV,110567,8/3/20,A+,847.0,,51199.0,433667.0,,654894.0
Nevada,NV,110567,8/2/20,A+,832.0,,50205.0,431914.0,,652849.0
Nevada,NV,110567,8/1/20,A+,832.0,,49074.0,425146.0,,649784.0
Nevada,NV,110567,7/31/20,A+,830.0,,48088.0,421815.0,,642189.0
Nevada,NV,110567,7/30/20,A+,801.0,,46824.0,416821.0,,634438.0
Nevada,NV,110567,7/29/20,A+,780.0,,45806.0,411579.0,,625843.0
Nevada,NV,110567,7/28/20,A+,759.0,,44936.0,405950.0,,617087.0
Nevada,NV,110567,7/27/20,A+,739.0,,43831.0,400848.0,,608138.0
Nevada,NV,110567,7/26/20,A+,734.0,,42834.0,396088.0,,605594.0
Nevada,NV,110567,7/25/20,A+,732.0,,41816.0,388705.0,,600129.0
Nevada,NV,110567,7/24/20,A+,722.0,,40885.0,380986.0,,589823.0
Nevada,NV,110567,7/23/20,A+,709.0,,39919.0,374217.0,,579242.0
Nevada,NV,110567,7/22/20,A+,704.0,,38657.0,365651.0,,567180.0
Nevada,NV,110567,7/21/20,A+,676.0,,37528.0,361294.0,,555374.0
Nevada,NV,110567,7/20/20,A+,648.0,,36713.0,358708.0,,546553.0
Nevada,NV,110567,7/19/20,A+,647.0,,35765.0,354023.0,,543833.0
Nevada,NV,110567,7/18/20,A+,646.0,,34477.0,348060.0,,536657.0
Nevada,NV,110567,7/17/20,A+,637.0,,33295.0,343712.0,,522482.0
Nevada,NV,110567,7/16/20,A+,626.0,,31915.0,338928.0,,509699.0
Nevada,NV,110567,7/15/20,A+,618.0,,30468.0,333957.0,,495678.0
Nevada,NV,110567,7/14/20,A+,612.0,,29619.0,330561.0,,481966.0
Nevada,NV,110567,7/13/20,A+,593.0,,28515.0,324678.0,,472288.0
Nevada,NV,110567,7/12/20,A+,593.0,,27683.0,319873.0,,469636.0
Nevada,NV,110567,7/11/20,A+,592.0,,26838.0,314395.0,,461263.0
Nevada,NV,110567,7/10/20,A+,579.0,,25908.0,309583.0,,446609.0
Nevada,NV,110567,7/9/20,A+,571.0,,24904.0,304874.0,,434217.0
Nevada,NV,110567,7/8/20,A+,553.0,,24301.0,299352.0,,420323.0
Nevada,NV,110567,7/7/20,A+,548.0,,23785.0,292761.0,,408026.0
Nevada,NV,110567,7/6/20,A+,537.0,,22909.0,288572.0,,395211.0
Nevada,NV,110567,7/5/20,A+,534.0,,22418.0,285279.0,,392263.0
Nevada,NV,110567,7/4/20,A+,530.0,,21575.0,279654.0,,390307.0
Nevada,NV,110567,7/3/20,A+,528.0,,20718.0,272967.0,,385234.0
Nevada,NV,110567,7/2/20,A+,525.0,,19733.0,264995.0,,373157.0
Nevada,NV,110567,7/1/20,A+,511.0,,19101.0,264995.0,,361694.0
Nevada,NV,110567,6/30/20,A+,507.0,,18456.0,259112.0,,349209.0
Nevada,NV,110567,6/29/20,A+,504.0,,17894.0,255123.0,,339414.0
Nevada,NV,110567,6/28/20,A+,500.0,,17160.0,250420.0,,336695.0
Nevada,NV,110567,6/27/20,A+,500.0,,16339.0,246687.0,,330278.0
Nevada,NV,110567,6/26/20,A+,498.0,,15860.0,243422.0,,320472.0
Nevada,NV,110567,6/25/20,A+,495.0,,15479.0,240691.0,,311949.0
Nevada,NV,110567,6/24/20,A+,494.0,,14592.0,238025.0,,303151.0
Nevada,NV,110567,6/23/20,A+,492.0,,13997.0,234529.0,,294616.0
Nevada,NV,110567,6/22/20,A+,492.0,,13535.0,230530.0,,288363.0
Nevada,NV,110567,6/21/20,A+,492.0,,13205.0,228486.0,,286700.0
Nevada,NV,110567,6/20/20,A+,491.0,,12931.0,226032.0,,283084.0
Nevada,NV,110567,6/19/20,A+,491.0,,12486.0,221874.0,,276716.0
Nevada,NV,110567,6/18/20,A+,489.0,,12076.0,218720.0,,270046.0
Nevada,NV,110567,6/17/20,A+,486.0,,11842.0,215768.0,,262952.0
Nevada,NV,110567,6/16/20,A+,485.0,,11658.0,210816.0,,257719.0
Nevada,NV,110567,6/15/20,A+,483.0,,11279.0,205155.0,,253390.0
Nevada,NV,110567,6/14/20,A+,479.0,,11173.0,199438.0,,252007.0
Nevada,NV,110567,6/13/20,A+,478.0,,10946.0,193934.0,,249534.0
Nevada,NV,110567,6/12/20,A+,475.0,,10676.0,188769.0,,244346.0
Nevada,NV,110567,6/11/20,A+,475.0,,10399.0,182855.0,,239587.0
Nevada,NV,110567,6/10/20,A+,474.0,,10164.0,177159.0,,233312.0
Nevada,NV,110567,6/9/20,A+,472.0,,10030.0,173559.0,,226238.0
Nevada,NV,110567,6/8/20,A+,469.0,,9786.0,170217.0,,220746.0
Nevada,NV,110567,6/7/20,A+,465.0,,9649.0,166048.0,,219754.0
Nevada,NV,110567,6/6/20,A+,463.0,,9460.0,162311.0,,216694.0
Nevada,NV,110567,6/5/20,A+,460.0,,9266.0,156841.0,,211148.0
Nevada,NV,110567,6/4/20,A+,460.0,,9090.0,152333.0,,205972.0
Nevada,NV,110567,6/3/20,A+,455.0,,8931.0,147320.0,,200503.0
Nevada,NV,110567,6/2/20,A+,452.0,,8830.0,143261.0,,193701.0
Nevada,NV,110567,6/1/20,A+,445.0,,8688.0,138095.0,,188247.0
Nevada,NV,110567,5/31/20,A+,444.0,,8593.0,133967.0,,187248.0
Nevada,NV,110567,5/30/20,A+,439.0,,8495.0,130037.0,,183373.0
Nevada,NV,110567,5/29/20,A+,435.0,,8350.0,126066.0,,175450.0
Nevada,NV,110567,5/28/20,A+,425.0,,8208.0,122982.0,,168803.0
Nevada,NV,110567,5/27/20,A+,416.0,,8113.0,120446.0,,160590.0
Nevada,NV,110567,5/26/20,A+,412.0,,7997.0,115370.0,,154140.0
Nevada,NV,110567,5/25/20,A+,410.0,,7879.0,106852.0,,152341.0
Nevada,NV,110567,5/24/20,A+,408.0,,7770.0,102511.0,,151052.0
Nevada,NV,110567,5/23/20,A+,404.0,,7696.0,99351.0,,148277.0
Nevada,NV,110567,5/22/20,A+,400.0,,7401.0,92540.0,,141262.0
Nevada,NV,110567,5/21/20,A+,397.0,,7255.0,87127.0,,134021.0
Nevada,NV,110567,5/20/20,A,393.0,,7166.0,84005.0,,126109.0
